partition,ppn,nproc,estimated_nodes,last_node_ranks,message_size_bytes,optimal_algorithm,optimal_predicted_time_sec,predicted_time_sec__binomial,predicted_time_sec__circ_graph,predicted_time_sec__nb,predicted_time_sec__pipelined_tree,predicted_time_sec__release_gather,predicted_time_sec__scatter_recursive_doubling_allgather,predicted_time_sec__scatter_ring_allgather,predicted_time_sec__tree
single_node,16,8,1,8,1572864,circ_graph,0.0005952861784726166,0.0006850019492512014,0.0005952861784726166,0.0006581095758404688,0.001528807589620915,0.0006031322017952178,0.0006691294176071528,0.0006634389527978954,0.000692675313066237
single_node,16,8,1,8,2097152,circ_graph,0.0007569249317367619,0.0008465938546064124,0.0007569249317367619,0.0008220782232266526,0.0017777925153755782,0.0007772382058642039,0.0008353186465319578,0.0008238225284012363,0.0008796350546158397
single_node,16,8,1,8,3145728,circ_graph,0.0011047552330954622,0.0012019303637783591,0.0011047552330954622,0.0011776193039378289,0.0034819218379899264,0.0011545274520730433,0.0011873290723785025,0.0011760255211585276,0.0015092271587480062
single_node,16,8,1,8,4194304,circ_graph,0.0013357290655829465,0.0015036197291089794,0.0013357290655829465,0.0014826926618836207,0.005130235629340247,0.0014644607073528257,0.0015120472475598763,0.0014869322177990033,0.0019054659150487424
single_node,16,8,1,8,6291456,circ_graph,0.0021168390788682996,0.0021902710082118636,0.0021168390788682996,0.0021879248946657937,0.008081079588611524,0.002166497692978611,0.002231811891871489,0.002171713635191871,0.002644082402684545
single_node,16,8,1,8,8388608,circ_graph,0.0026353675821918637,0.002675967710835394,0.0026353675821918637,0.002679703084667412,0.011111457272165988,0.0026583273192310047,0.00269874689725566,0.0026595843810720355,0.0031397207097530536
single_node,16,8,1,8,12582912,scatter_ring_allgather,0.004428605377647045,0.004541463428493056,0.004502541248145935,0.004458663860038837,0.01770778126481668,0.004527948758435096,0.004536579515512014,0.004428605377647045,0.005131954112262651
single_node,16,8,1,8,16777216,scatter_ring_allgather,0.005711584673482629,0.005876558659295084,0.005829915186624213,0.005783922320941352,0.021013553800203266,0.005874719002607139,0.005881963112397554,0.005711584673482629,0.006677516367834245
single_node,16,8,1,8,25165824,circ_graph,0.008548670688234599,0.008910178729831875,0.008548670688234599,0.008892582056438312,0.02453567350708421,0.008940232354412103,0.008894435658696848,0.00878424960629892,0.009756272661890894
single_node,16,8,1,8,33554432,circ_graph,0.011384959024813091,0.012023001827003495,0.011384959024813091,0.012006195667884098,0.025817377928632063,0.012029579212698161,0.011953882581874192,0.011844371945599548,0.012764824522436812
single_node,16,16,1,16,2,release_gather,7.261304252373443e-07,6.562257450530959e-06,2.7031559162790245e-06,8.130169649291756e-06,6.8520750317517915e-06,7.261304252373443e-07,1.2835632125774295e-05,3.0139871331235405e-05,6.775557720495837e-06
single_node,16,16,1,16,3,release_gather,7.261304252373443e-07,6.562257450530959e-06,2.7031559162790245e-06,8.130169649291756e-06,6.8520750317517915e-06,7.261304252373443e-07,1.2835632125774295e-05,3.0139871331235405e-05,6.775557720495837e-06
single_node,16,16,1,16,4,release_gather,7.258856912277239e-07,6.562257450530959e-06,2.702258994451954e-06,8.130169649291756e-06,6.851974665658009e-06,7.258856912277239e-07,1.3355355879025462e-05,3.0139871331235405e-05,6.77545847519298e-06
single_node,16,16,1,16,6,release_gather,7.273150269968861e-07,6.56191877077007e-06,2.714518783262199e-06,8.130169649291756e-06,6.852568922490198e-06,7.273150269968861e-07,1.425815379557212e-05,3.0387712801638883e-05,6.7756432493731846e-06
single_node,16,16,1,16,8,release_gather,7.298114444633955e-07,6.559806188022778e-06,2.7147103948171067e-06,8.1272183247733e-06,6.853011290131956e-06,7.298114444633955e-07,1.4736783707290827e-05,3.118831783388875e-05,6.7746829082296035e-06
single_node,16,16,1,16,12,release_gather,7.320030963380377e-07,6.546088454434244e-06,2.732634290398571e-06,8.112039945138824e-06,6.8513604145656706e-06,7.320030963380377e-07,1.4996480707892842e-05,3.240797452075407e-05,6.772022695406479e-06
single_node,16,16,1,16,16,release_gather,7.32155767344644e-07,6.542655228733537e-06,2.7289623320509505e-06,8.110366126020516e-06,6.852796856050657e-06,7.32155767344644e-07,1.5467245967724025e-05,3.261752760636421e-05,6.770948547526797e-06
single_node,16,16,1,16,24,release_gather,7.338547017585141e-07,6.5429306230162515e-06,2.7723824046162512e-06,8.103963485197482e-06,6.855609162829458e-06,7.338547017585141e-07,1.5686642781531847e-05,3.2880736026580616e-05,6.777018776468408e-06
single_node,16,16,1,16,32,release_gather,7.36260266735768e-07,6.54486310576861e-06,2.799616385259977e-06,8.103062115535992e-06,6.862092103293875e-06,7.36260266735768e-07,1.5810083386810074e-05,3.2968889450813607e-05,6.787396670800519e-06
single_node,16,16,1,16,48,release_gather,7.369428657164885e-07,6.5508255566233e-06,2.9751554703635575e-06,8.104513683781196e-06,6.9010591452954275e-06,7.369428657164885e-07,1.6007117739776412e-05,3.320000002680579e-05,6.851052130272899e-06
single_node,16,16,1,16,64,release_gather,7.435966029196638e-07,6.553596307193823e-06,3.105649274011741e-06,8.108350686615287e-06,6.903020221036114e-06,7.435966029196638e-07,1.6102546392492828e-05,3.3360092336523856e-05,6.853298542679799e-06
single_node,16,16,1,16,96,release_gather,7.555259933361594e-07,6.561148817772443e-06,3.1521452870921287e-06,8.108799054763826e-06,6.910400938347805e-06,7.555259933361594e-07,1.618497593697294e-05,3.352056553122083e-05,6.865438840573431e-06
single_node,16,16,1,16,128,release_gather,7.565447413696871e-07,6.573139223685394e-06,3.1521452870921287e-06,8.112803752990738e-06,6.91848282388769e-06,7.565447413696871e-07,1.6212370139858406e-05,3.363481608567064e-05,6.876071943266042e-06
single_node,16,16,1,16,192,release_gather,7.69442280687707e-07,6.588904606351203e-06,3.2015522084212903e-06,8.114623576925755e-06,6.98023234605136e-06,7.69442280687707e-07,1.6285119719230786e-05,3.373802882388043e-05,6.9550600402423366e-06
single_node,16,16,1,16,256,release_gather,7.826551533881558e-07,6.596342002676789e-06,3.236098438140502e-06,8.11825972376719e-06,7.009995896998851e-06,7.826551533881558e-07,1.630619423481054e-05,3.377024984932571e-05,6.991720276382796e-06
single_node,16,16,1,16,384,release_gather,8.549177618154183e-07,6.634764300176308e-06,3.381280114218863e-06,8.12890900054958e-06,7.103402986061356e-06,8.549177618154183e-07,1.6338178984078516e-05,3.38387011185128e-05,7.095290622189476e-06
single_node,16,16,1,16,512,release_gather,9.627838364895617e-07,6.652229517426054e-06,3.715377534161672e-06,8.144571945729821e-06,7.14370520569724e-06,9.627838364895617e-07,1.63648768480143e-05,3.389910530474928e-05,7.1389236840543e-06
single_node,16,16,1,16,768,release_gather,1.0596779327196985e-06,6.93059311723416e-06,3.958668711755537e-06,8.164796774764624e-06,7.34407313595593e-06,1.0596779327196985e-06,1.6416531700261032e-05,3.41074311371481e-05,7.354665229145749e-06
single_node,16,16,1,16,1024,release_gather,1.3435067735686914e-06,7.234522181181975e-06,4.138157919868206e-06,8.18668434899124e-06,7.539250625477859e-06,1.3435067735686914e-06,1.6452958901567498e-05,3.429722930848446e-05,7.553088387622148e-06
single_node,16,16,1,16,1536,release_gather,1.495575278538417e-06,7.787356127124613e-06,4.47313104463367e-06,8.222466416078554e-06,7.876391556356527e-06,1.495575278538417e-06,1.6790834025578984e-05,3.4894900864435866e-05,7.891250825613319e-06
single_node,16,16,1,16,2048,release_gather,1.596131958149945e-06,8.60129199233899e-06,4.624059147570959e-06,8.848602846241204e-06,8.680588092065698e-06,1.596131958149945e-06,1.7186199571762376e-05,3.492099168556021e-05,8.672738831332605e-06
single_node,16,16,1,16,3072,release_gather,2.2074904371600515e-06,9.783517695433132e-06,5.864597256322163e-06,1.0033998893235642e-05,9.96208040385484e-06,2.2074904371600515e-06,1.7607840359848487e-05,3.499997394317504e-05,9.945045486138824e-06
single_node,16,16,1,16,4096,release_gather,2.3838102424536353e-06,1.0283710623145189e-05,6.404881588101157e-06,1.0548275709515048e-05,1.0478181267967084e-05,2.3838102424536353e-06,1.763693525139417e-05,3.499997394317504e-05,1.0460263830195273e-05
single_node,16,16,1,16,6144,release_gather,2.6673930687570343e-06,1.0948372989382989e-05,7.252368281374136e-06,1.1234272100519841e-05,1.1167038831367841e-05,2.6673930687570343e-06,1.7709686399671408e-05,3.499997394317504e-05,1.1147943463742563e-05
single_node,16,16,1,16,8192,release_gather,5.790967257864884e-06,2.2812692250061074e-05,1.9665576536302547e-05,2.2799224443566437e-05,2.2788487361742725e-05,5.790967257864884e-06,2.1804247244423136e-05,3.747432974475329e-05,2.2810803467746078e-05
single_node,16,16,1,16,12288,release_gather,6.5179114042066915e-06,2.4180419341286375e-05,2.3611003451754634e-05,2.416614407710107e-05,2.414202281338833e-05,6.5179114042066915e-06,2.3869853587799975e-05,3.891038796468095e-05,2.4150223501194986e-05
single_node,16,16,1,16,16384,release_gather,7.847731178056569e-06,2.9463182173113423e-05,2.9180405564177665e-05,2.947714587155132e-05,2.9507026862012164e-05,7.847731178056569e-06,2.9360934467797677e-05,4.233856996890088e-05,2.9454796701320353e-05
single_node,16,16,1,16,24576,release_gather,1.0528708746469846e-05,3.4464911469263964e-05,3.439517891891492e-05,3.458713483119609e-05,3.46511825529071e-05,1.0528708746469846e-05,3.458713483119609e-05,4.383549814468342e-05,3.451029925054563e-05
single_node,16,16,1,16,32768,release_gather,1.3030430271399313e-05,4.3175100254383794e-05,4.3682019611522956e-05,4.345488411088016e-05,4.352186585975114e-05,1.3030430271399313e-05,4.345488411088016e-05,4.7560422471254295e-05,4.3327683889642515e-05
single_node,16,16,1,16,49152,release_gather,2.1165480238263407e-05,5.226544488019196e-05,5.458713487986886e-05,5.340750548825771e-05,5.342648374310709e-05,2.1165480238263407e-05,5.36321333367338e-05,5.5137556974876936e-05,5.3533268346732914e-05
single_node,16,16,1,16,65536,release_gather,2.669947424810139e-05,6.186978794607028e-05,6.455426958282234e-05,6.291907329027906e-05,6.335113955619979e-05,2.669947424810139e-05,6.31837060592522e-05,6.44394449806737e-05,6.324200095928989e-05
single_node,16,16,1,16,98304,release_gather,4.462306580130098e-05,8.97301580638699e-05,9.262818355664452e-05,8.885769560837347e-05,9.722677014300738e-05,4.462306580130098e-05,8.867089148665834e-05,9.000161492607242e-05,8.947271378839803e-05
single_node,16,16,1,16,131072,release_gather,5.334336097360287e-05,0.00011655041864729135,0.00011903320959619601,0.00011428074509552893,0.00012724813253143182,5.334336097360287e-05,0.00011393227582521157,0.00011733116119900983,0.00011622346316463471
single_node,16,16,1,16,196608,release_gather,8.648647679911238e-05,0.0001533287043080029,0.0001601051102252422,0.000154382340281282,0.0001758420357194434,8.648647679911238e-05,0.0001536056075441316,0.0001564433674334669,0.00015865525861546864
single_node,16,16,1,16,262144,release_gather,0.0001405915283617359,0.00018960675017215897,0.0001951554281499786,0.00019129123713764736,0.00025914067611630285,0.0001405915283617359,0.00018891585782072757,0.00019580605489060714,0.000208110180839751
single_node,16,16,1,16,393216,release_gather,0.00016597379991248012,0.0002420094345080322,0.00023810373997101977,0.00024296536032594138,0.0003489378963288881,0.00016597379991248012,0.000237569229988457,0.0002476626874610275,0.00028422205805372284
single_node,16,16,1,16,524288,release_gather,0.00021038469726666236,0.00029549504781111526,0.000280199489043028,0.00029853618954077865,0.000473837380072193,0.00021038469726666236,0.00029161908945378435,0.00030414521125776705,0.0003620357333819371
single_node,16,16,1,16,786432,release_gather,0.0003424810550221665,0.0004105183166140403,0.0003827074011485792,0.0004087772011551776,0.0007994971026673076,0.0003424810550221665,0.00040956895993974284,0.0004194862180297136,0.0005414877379299884
single_node,16,16,1,16,1048576,release_gather,0.0004272422573316296,0.0005058177383603392,0.0004558808961519605,0.0005001930149970975,0.0010693264562921787,0.0004272422573316296,0.0005029362263676786,0.0005059211389718344,0.0006111956126773045
single_node,16,16,1,16,1572864,release_gather,0.0006279320420773148,0.0007387442777524988,0.0006453077530916512,0.0007058007141220433,0.001568284045283679,0.0006279320420773148,0.0007239001629364072,0.0007118005026588339,0.0007516877643133508
single_node,16,16,1,16,2097152,release_gather,0.0008551670876469987,0.0009631832274846842,0.0008746259580908211,0.0009269120520901772,0.0018256723888459014,0.0008551670876469987,0.0009509650850669406,0.0009268577190525779,0.001015656642524591
single_node,16,16,1,16,3145728,release_gather,0.0012937859261058793,0.0013635458410802051,0.0013084921094216838,0.0013352841977300127,0.003563671084206216,0.0012937859261058793,0.001351412082535549,0.0013304629915561236,0.001966972623404936
single_node,16,16,1,16,4194304,circ_graph,0.0016212024573036487,0.0016903450056147075,0.0016212024573036487,0.0016686947324917945,0.0052437036717505985,0.0016273888356447865,0.0017204363467676611,0.0016722345655094221,0.002534669934402043
single_node,16,16,1,16,6291456,release_gather,0.002483654500365245,0.002561814709866586,0.0025930771849986332,0.0025502561555692613,0.008216969792965271,0.002483654500365245,0.0026595188487932952,0.0025423946716312236,0.003591406421247347
single_node,16,16,1,16,8388608,release_gather,0.0032518723653371744,0.0033045992009529362,0.003335331272271824,0.0032965615871040914,0.011235743234168477,0.0032518723653371744,0.0033747451101260465,0.0032876947518364927,0.004399120729503257
single_node,16,16,1,16,12582912,scatter_ring_allgather,0.005572583907125707,0.005756507576773252,0.005715332017310056,0.0056282297362395,0.017387824981250962,0.005739377129328021,0.005755731308294879,0.005572583907125707,0.007368759180499439
single_node,16,16,1,16,16777216,scatter_ring_allgather,0.00678301642085465,0.007060846984224592,0.006980437800683903,0.006897897015310486,0.020171824002572364,0.00702926319987337,0.007042757285082049,0.00678301642085465,0.008959957389450669
single_node,16,16,1,16,25165824,circ_graph,0.010837649646271335,0.011039474429314659,0.010837649646271335,0.010987220590988701,0.023789337524917634,0.011029540202257852,0.010969720413243627,0.010869531171230087,0.01283323692316358
single_node,16,16,1,16,33554432,scatter_ring_allgather,0.013985240336329146,0.014274951224734326,0.014012609644556851,0.014204442734426842,0.025409123558143246,0.014234664808782651,0.014141473613356045,0.013985240336329146,0.01580922005483207
single_node,32,4,1,4,2,release_gather,7.924556154574977e-07,5.502284986677475e-06,2.03934529990036e-06,6.741099249151547e-06,5.440549706991381e-06,7.924556154574977e-07,1.062891009617205e-05,2.0390355770362365e-05,5.453989689634475e-06
single_node,32,4,1,4,3,release_gather,7.924556154574977e-07,5.502284986677475e-06,2.03934529990036e-06,6.741099249151547e-06,5.440549706991381e-06,7.924556154574977e-07,1.062891009617205e-05,2.0390355770362365e-05,5.453989689634475e-06
single_node,32,4,1,4,4,release_gather,7.921885272960924e-07,5.502284986677475e-06,2.03934529990036e-06,6.741099249151547e-06,5.440593535724982e-06,7.921885272960924e-07,1.0863037487262056e-05,2.0390355770362365e-05,5.454033626639749e-06
single_node,32,4,1,4,6,release_gather,7.933576756772541e-07,5.4853895083824156e-06,2.043256937160634e-06,6.739382584916917e-06,5.43289268718495e-06,7.933576756772541e-07,1.1436007405076491e-05,2.0458483114726443e-05,5.431222296195091e-06
single_node,32,4,1,4,8,release_gather,7.941166332483158e-07,5.38675138983674e-06,2.047186931349722e-06,6.744855919100995e-06,5.4390641928262974e-06,7.941166332483158e-07,1.2038747047260094e-05,2.0582670757288875e-05,5.424541218720968e-06
single_node,32,4,1,4,12,release_gather,7.952363921700565e-07,5.298885472975643e-06,2.0619502911634982e-06,6.757194764965328e-06,5.492570760065229e-06,7.952363921700565e-07,1.2360792414067345e-05,2.1133176501779344e-05,5.463348809704235e-06
single_node,32,4,1,4,16,release_gather,7.961145389648274e-07,5.289695167094878e-06,2.071252822862217e-06,6.764287570511489e-06,5.648070454824076e-06,7.961145389648274e-07,1.2817410165181312e-05,2.1242851918856644e-05,5.578833090289578e-06
single_node,32,4,1,4,24,release_gather,7.985510341045639e-07,5.252697912703611e-06,2.0855689198507468e-06,6.772627291819828e-06,5.681229967951417e-06,7.985510341045639e-07,1.3092200662237615e-05,2.1798455042166986e-05,5.607240605298414e-06
single_node,32,4,1,4,32,release_gather,8.013364772661076e-07,5.2432680012545695e-06,2.1160666137092515e-06,6.78418170451297e-06,5.685036246279365e-06,8.013364772661076e-07,1.3274234627915094e-05,2.200507776351088e-05,5.613155690310016e-06
single_node,32,4,1,4,48,release_gather,8.043394915122203e-07,5.241284368851543e-06,2.273046364696476e-06,6.832882260933136e-06,5.727144084061535e-06,8.043394915122203e-07,1.3394518359129411e-05,2.2294806790591102e-05,5.6742373308522536e-06
single_node,32,4,1,4,64,release_gather,8.099905945211687e-07,5.2504743822770175e-06,2.366468129429187e-06,6.894079923759865e-06,5.764729105287121e-06,8.099905945211687e-07,1.3540601814333369e-05,2.2448566451061217e-05,5.726886742570074e-06
single_node,32,4,1,4,96,release_gather,8.16873544145012e-07,5.2680818647908855e-06,2.388450786254253e-06,6.900298898441695e-06,5.7974107964311994e-06,8.16873544145012e-07,1.3653726854660417e-05,2.2552367792307372e-05,5.756648992193828e-06
single_node,32,4,1,4,128,release_gather,8.191937024593503e-07,5.305893305131987e-06,2.393507258771508e-06,6.917697287485474e-06,5.81792672135216e-06,8.191937024593503e-07,1.3665746463311885e-05,2.2597165803234417e-05,5.768104661841098e-06
single_node,32,4,1,4,192,release_gather,8.283583060537307e-07,5.346801604695372e-06,2.420332699708641e-06,6.9665913575776725e-06,5.845040045964475e-06,8.283583060537307e-07,1.373885580920515e-05,2.272970925543291e-05,5.81503844566125e-06
single_node,32,4,1,4,256,release_gather,8.346588491730986e-07,5.35484930553062e-06,2.4881377203176776e-06,6.981309701810881e-06,5.859409657410442e-06,8.346588491730986e-07,1.3782984266467437e-05,2.2797915838017266e-05,5.833196613064184e-06
single_node,32,4,1,4,384,release_gather,8.802863785579802e-07,5.409447025759976e-06,2.624967899358327e-06,6.980749447693259e-06,5.943276483558257e-06,8.802863785579802e-07,1.3901734671771735e-05,2.296942326319413e-05,5.930483006646158e-06
single_node,32,4,1,4,512,release_gather,9.4762809187624e-07,5.507096562744681e-06,2.908718702211302e-06,6.981411226550722e-06,6.0222895179228686e-06,9.4762809187624e-07,1.3977631614019662e-05,2.3054259318132028e-05,6.016744846648264e-06
single_node,32,4,1,4,768,release_gather,1.0272334785326444e-06,5.668365482286512e-06,3.1168184037422557e-06,6.9933835567770594e-06,6.161550492833191e-06,1.0272334785326444e-06,1.4140708730825255e-05,2.325364427487645e-05,6.1549294954455775e-06
single_node,32,4,1,4,1024,release_gather,1.27674617320795e-06,5.841502739452281e-06,3.269064116006645e-06,7.033293816065314e-06,6.310876110726995e-06,1.27674617320795e-06,1.4286626653906153e-05,2.345781723049248e-05,6.306281706520521e-06
single_node,32,4,1,4,1536,release_gather,1.4439800775275678e-06,6.736062352978822e-06,3.489476913251651e-06,7.52869946221431e-06,7.033916504791459e-06,1.4439800775275678e-06,1.5030989756136624e-05,2.4137672886601574e-05,7.035936422881751e-06
single_node,32,4,1,4,2048,release_gather,1.5443488651367282e-06,7.655900970717405e-06,3.6469566887834157e-06,8.244362791776998e-06,7.770757612950174e-06,1.5443488651367282e-06,1.5340469803251242e-05,2.4301551431040143e-05,7.785341897951178e-06
single_node,32,4,1,4,3072,release_gather,2.17766371961601e-06,8.357231917698087e-06,4.43196935499175e-06,8.97829698911403e-06,8.50579048228234e-06,2.17766371961601e-06,1.5476834361984592e-05,2.432325874456398e-05,8.508678459208972e-06
single_node,32,4,1,4,4096,release_gather,2.3511359613890475e-06,8.766582384524753e-06,4.816054579289706e-06,9.404096537364135e-06,8.926558285306201e-06,2.3511359613890475e-06,1.545972052971205e-05,2.432325874456398e-05,8.929589125816053e-06
single_node,32,4,1,4,6144,release_gather,2.635425403376072e-06,9.19106957967038e-06,5.548173467245661e-06,9.872769473533227e-06,9.382157404111878e-06,2.635425403376072e-06,1.5436291269299792e-05,2.432325874456398e-05,9.38084688405923e-06
single_node,32,4,1,4,8192,release_gather,5.796917827046117e-06,1.8901690714785295e-05,1.668808568115689e-05,1.899814562596474e-05,1.8950234314178893e-05,5.796917827046117e-06,1.8538483250423674e-05,2.6045989402570403e-05,1.896655811925659e-05
single_node,32,4,1,4,12288,release_gather,6.49754886266529e-06,2.041895254658817e-05,2.0113079538125593e-05,2.0475789904339613e-05,2.0471392800077374e-05,6.49754886266529e-06,2.033018561660894e-05,2.768199896223828e-05,2.0463722695132234e-05
single_node,32,4,1,4,16384,release_gather,7.833649436629905e-06,2.4567429895993184e-05,2.4440274395702544e-05,2.4597049525686092e-05,2.4603402851962704e-05,7.833649436629905e-06,2.456486444390079e-05,3.089449657300168e-05,2.459875907312397e-05
single_node,32,4,1,4,24576,release_gather,1.0474308983090541e-05,2.9389811323756925e-05,2.93127156276021e-05,2.946629377837667e-05,2.947711003174796e-05,1.0474308983090541e-05,2.9504720792040594e-05,3.39830292726143e-05,2.946629377837667e-05
single_node,32,4,1,4,32768,release_gather,1.3028166004921208e-05,3.537904114779801e-05,3.561480860658253e-05,3.557723536661357e-05,3.557723536661357e-05,1.3028166004921208e-05,3.561564665265115e-05,3.821472843752035e-05,3.553319389489436e-05
single_node,32,4,1,4,49152,release_gather,2.0976544921177653e-05,4.2167320232176325e-05,4.2769806284788226e-05,4.2429375714064206e-05,4.2429375714064206e-05,2.0976544921177653e-05,4.256385839888669e-05,4.3315634258479573e-05,4.266458201094602e-05
single_node,32,4,1,4,65536,release_gather,2.6038181479820582e-05,4.831491246076243e-05,4.904222852095983e-05,4.8511514604871306e-05,4.863497199077461e-05,2.6038181479820582e-05,4.866527502719843e-05,4.9084748308390214e-05,4.882577295073404e-05
single_node,32,4,1,4,98304,release_gather,4.137563572811991e-05,6.755408716575583e-05,6.84588684626476e-05,6.724012923859803e-05,7.425237407311543e-05,4.137563572811991e-05,6.710943617012784e-05,6.758766307846975e-05,6.741293025570385e-05
single_node,32,4,1,4,131072,release_gather,4.94837298966593e-05,8.014610536132627e-05,8.085858120161693e-05,7.950858272598532e-05,8.915387575486972e-05,4.94837298966593e-05,7.939188607185418e-05,8.018593979253354e-05,7.997863693624432e-05
single_node,32,4,1,4,196608,release_gather,8.112287725340243e-05,0.00011390619451129276,0.00011655671285448856,0.00011385934802036237,0.00013005272572227884,8.112287725340243e-05,0.00011348158435968347,0.00011457880707425926,0.00011544488019953736
single_node,32,4,1,4,262144,release_gather,0.0001222123631067232,0.00014367786205058777,0.00014627564370433904,0.00014394411978515815,0.00019325507645619986,0.0001222123631067232,0.0001435656194883164,0.00014569004337024034,0.0001499766258629575
single_node,32,4,1,4,393216,release_gather,0.00015194653253943765,0.00018541590244946994,0.00018570025921150476,0.00018529109581455665,0.0002680414022233505,0.00015194653253943765,0.00018511072873697752,0.00018702760758884389,0.00020231955971623358
single_node,32,4,1,4,524288,release_gather,0.00020431015734518183,0.000247626915893802,0.000243796682238097,0.0002482872653542083,0.00039665805000983664,0.00020431015734518183,0.00024701276459361055,0.0002505546272546179,0.00027823661105252104
single_node,32,4,1,4,786432,release_gather,0.0003409786058347311,0.0003830417696962458,0.0003633524238264724,0.0003805481407704078,0.0007457706358282772,0.0003409786058347311,0.0003820802733640601,0.00038455388834635615,0.00044163717502296936
single_node,32,4,1,4,1048576,release_gather,0.00043114237677061257,0.00048616990140822546,0.00045877403820080353,0.00048227804352100645,0.001026403310131494,0.00043114237677061257,0.00048317126492497504,0.00048251479628842254,0.000537484758869377
single_node,32,4,1,4,1572864,release_gather,0.000618406529050429,0.0006899846620575912,0.0006361311504468278,0.0006769709363857031,0.0014987428417968436,0.000618406529050429,0.0006822646945026142,0.0006758716722989914,0.0007095264683653075
single_node,32,4,1,4,2097152,release_gather,0.0008441649321917254,0.0009276794520126162,0.0008696738911305243,0.0009152999039237877,0.0017827443194443973,0.0008441649321917254,0.0009184032224985436,0.0009081057091655148,0.000978290790754896
single_node,32,4,1,4,3145728,circ_graph,0.0012069568524508457,0.0012722951959884775,0.0012069568524508457,0.0012676284378459186,0.003439963910728492,0.001220998292245572,0.0012650247816076987,0.0012559607669593049,0.0016511359501248713
single_node,32,4,1,4,4194304,circ_graph,0.0014896670272904345,0.0016156149872208864,0.0014896670272904345,0.0016154055970225777,0.00504424802150931,0.0015728323481827545,0.0016296412948079916,0.0016047416012665528,0.00214694543467308
single_node,32,4,1,4,6291456,release_gather,0.002186548962152326,0.0022458515443223,0.0021901261313620624,0.0022458515443223,0.007872044342145744,0.002186548962152326,0.0022742996358725053,0.0022269099147468026,0.002766676434187002
single_node,32,4,1,4,8388608,release_gather,0.002868234498043775,0.0029405633889057247,0.002893888285775783,0.0029405633889057247,0.011011222564883785,0.002868234498043775,0.0029577886744446037,0.0029211471510553473,0.0035009067642681525
single_node,32,4,1,4,12582912,scatter_ring_allgather,0.0048637310106995355,0.0049900076852583825,0.004981045253417037,0.00491297532681357,0.017138085977529638,0.004989927479550379,0.004983577055033577,0.0048637310106995355,0.005570224201381743
single_node,32,4,1,4,16777216,scatter_ring_allgather,0.0067163694372167565,0.006963805136232803,0.006963342705462927,0.006833433110072942,0.021011860125476674,0.006884671504470392,0.006954830870337179,0.0067163694372167565,0.007892032472855075
single_node,32,4,1,4,25165824,scatter_ring_allgather,0.010286897527813277,0.010434966248024657,0.01029244257950243,0.010480997613694264,0.02515687960789351,0.0103788500248562,0.010523213820156235,0.010286897527813277,0.011454648945536139
single_node,32,4,1,4,33554432,circ_graph,0.013070014181566498,0.013333765828135205,0.013070014181566498,0.013453308616975598,0.026566908799544767,0.013269092793507395,0.013432163141907557,0.013202003920266474,0.014243357566755868
single_node,32,8,1,8,2,release_gather,7.951676215091677e-07,6.02055527430336e-06,2.5323599464047054e-06,7.562060614818521e-06,6.165471922076983e-06,7.951676215091677e-07,1.1523862161699653e-05,2.4752161845310502e-05,6.19355290095132e-06
single_node,32,8,1,8,3,release_gather,7.951676215091677e-07,6.02055527430336e-06,2.5323599464047054e-06,7.562060614818521e-06,6.165471922076983e-06,7.951676215091677e-07,1.1523862161699653e-05,2.4752161845310502e-05,6.19355290095132e-06
single_node,32,8,1,8,4,release_gather,7.948996192969362e-07,6.02055527430336e-06,2.5329085287994855e-06,7.562060614818521e-06,6.165521590739349e-06,7.948996192969362e-07,1.178534432617673e-05,2.4752161845310502e-05,6.193602795832324e-06
single_node,32,8,1,8,6,release_gather,7.960411002180723e-07,6.026878613145582e-06,2.539772094849787e-06,7.568297180736504e-06,6.166456571865506e-06,7.960411002180723e-07,1.2434050512975733e-05,2.48348626609697e-05,6.19390543395925e-06
single_node,32,8,1,8,8,release_gather,7.964800787551165e-07,6.028482604956403e-06,2.546351968521452e-06,7.574928266931381e-06,6.166374559655582e-06,7.964800787551165e-07,1.2928815577127793e-05,2.498561592209531e-05,6.19477509083956e-06
single_node,32,8,1,8,12,release_gather,7.973109506273482e-07,6.0227045830733185e-06,2.570125044137365e-06,7.577196050974002e-06,6.174551608499051e-06,7.973109506273482e-07,1.3221214762729813e-05,2.6175606617995852e-05,6.198577116072595e-06
single_node,32,8,1,8,16,release_gather,7.976091746992034e-07,6.022716302235938e-06,2.5841606126874037e-06,7.578122584026889e-06,6.178449257012313e-06,7.976091746992034e-07,1.3764581211744383e-05,2.6322846598850844e-05,6.202644935114116e-06
single_node,32,8,1,8,24,release_gather,7.999504952452611e-07,6.026227849371766e-06,2.6303730142693395e-06,7.578024071228753e-06,6.1793818432970155e-06,7.999504952452611e-07,1.4076896039839637e-05,2.6876714200347864e-05,6.197978015966377e-06
single_node,32,8,1,8,32,release_gather,8.023382606697802e-07,6.031278295264418e-06,2.6359794086946124e-06,7.578071026999847e-06,6.183634509553992e-06,8.023382606697802e-07,1.4287666886632755e-05,2.7060649869919083e-05,6.204019870726259e-06
single_node,32,8,1,8,48,release_gather,8.052216336054723e-07,6.042377734390581e-06,2.7369730684675613e-06,7.581043865485094e-06,6.2065314080886575e-06,8.052216336054723e-07,1.4428148090497088e-05,2.7284995379272202e-05,6.233428163734431e-06
