partition,ppn,nproc,estimated_nodes,last_node_ranks,message_size_bytes,algorithm,predicted_time_sec,is_optimal
regular_ppn,2,32,16,2,64,scatter_ring_allgather,0.0005583981458845293,0
regular_ppn,2,32,16,2,64,tree,7.902021475174079e-05,0
regular_ppn,2,32,16,2,512,binomial,9.601715778849128e-05,0
regular_ppn,2,32,16,2,512,circ_graph,7.957493416258167e-05,0
regular_ppn,2,32,16,2,512,nb,9.657213082944372e-05,0
regular_ppn,2,32,16,2,512,pipelined_tree,0.0001540341094282306,0
regular_ppn,2,32,16,2,512,release_gather,4.364935529788176e-06,1
regular_ppn,2,32,16,2,512,scatter_recursive_doubling_allgather,0.00016209106649016806,0
regular_ppn,2,32,16,2,512,scatter_ring_allgather,0.0005554049242121709,0
regular_ppn,2,32,16,2,512,tree,0.00010480332952425312,0
regular_ppn,2,32,16,2,4096,binomial,0.00015572281929434535,0
regular_ppn,2,32,16,2,4096,circ_graph,0.00010272732059910023,0
regular_ppn,2,32,16,2,4096,nb,0.00010785328968342244,0
regular_ppn,2,32,16,2,4096,pipelined_tree,0.00016259601812849392,0
regular_ppn,2,32,16,2,4096,release_gather,8.805555961008521e-06,1
regular_ppn,2,32,16,2,4096,scatter_recursive_doubling_allgather,0.0002626908363722276,0
regular_ppn,2,32,16,2,4096,scatter_ring_allgather,0.0006732505245715722,0
regular_ppn,2,32,16,2,4096,tree,0.00015144623796082695,0
regular_ppn,2,32,16,2,16384,binomial,0.00019245538350936208,0
regular_ppn,2,32,16,2,16384,circ_graph,0.00012222460635558164,0
regular_ppn,2,32,16,2,16384,nb,0.0001619719403243212,0
regular_ppn,2,32,16,2,16384,pipelined_tree,0.0002655947552915777,0
regular_ppn,2,32,16,2,16384,release_gather,2.234403361084495e-05,1
regular_ppn,2,32,16,2,16384,scatter_recursive_doubling_allgather,0.0002805367826762655,0
regular_ppn,2,32,16,2,16384,scatter_ring_allgather,0.001155695644626715,0
regular_ppn,2,32,16,2,16384,tree,0.00019881373444729294,0
regular_ppn,2,32,16,2,131072,binomial,0.00046092790077214234,0
regular_ppn,2,32,16,2,131072,circ_graph,0.00025752181173540505,0
regular_ppn,2,32,16,2,131072,nb,0.00036422292992566537,0
regular_ppn,2,32,16,2,131072,pipelined_tree,0.001346392286152057,0
regular_ppn,2,32,16,2,131072,release_gather,8.418970791502731e-05,1
regular_ppn,2,32,16,2,131072,scatter_recursive_doubling_allgather,0.0004100679450157701,0
regular_ppn,2,32,16,2,131072,scatter_ring_allgather,0.0014799499417769864,0
regular_ppn,2,32,16,2,131072,tree,0.00043759356871128624,0
regular_ppn,2,32,16,2,1048576,binomial,0.0025594804388288897,0
regular_ppn,2,32,16,2,1048576,circ_graph,0.001118472756412891,0
regular_ppn,2,32,16,2,1048576,nb,0.0024454347434206937,0
regular_ppn,2,32,16,2,1048576,pipelined_tree,0.009961337354086762,0
regular_ppn,2,32,16,2,1048576,release_gather,0.0005267813431416384,1
regular_ppn,2,32,16,2,1048576,scatter_recursive_doubling_allgather,0.0010572503281344532,0
regular_ppn,2,32,16,2,1048576,scatter_ring_allgather,0.002809558334817834,0
regular_ppn,2,32,16,2,1048576,tree,0.0022259103467126536,0
regular_ppn,2,32,16,2,4194304,binomial,0.00901822631263772,0
regular_ppn,2,32,16,2,4194304,circ_graph,0.003611830411694208,0
regular_ppn,2,32,16,2,4194304,nb,0.005621003133158167,0
regular_ppn,2,32,16,2,4194304,pipelined_tree,0.03957205766698121,0
regular_ppn,2,32,16,2,4194304,release_gather,0.0019261168670785757,1
regular_ppn,2,32,16,2,4194304,scatter_recursive_doubling_allgather,0.00315210680666774,0
regular_ppn,2,32,16,2,4194304,scatter_ring_allgather,0.006867876455357607,0
regular_ppn,2,32,16,2,4194304,tree,0.007886323427168579,0
regular_ppn,2,32,16,2,33554432,binomial,0.05642162787173582,0
regular_ppn,2,32,16,2,33554432,circ_graph,0.02737287483923554,0
regular_ppn,2,32,16,2,33554432,nb,0.030517239421628397,0
regular_ppn,2,32,16,2,33554432,pipelined_tree,0.27255161642536957,0
regular_ppn,2,32,16,2,33554432,release_gather,0.031102167917593033,0
regular_ppn,2,32,16,2,33554432,scatter_recursive_doubling_allgather,0.021706287663983227,1
regular_ppn,2,32,16,2,33554432,scatter_ring_allgather,0.03279939489865097,0
regular_ppn,2,32,16,2,33554432,tree,0.049058536882037075,0
regular_ppn,2,64,32,2,2,binomial,4.507282034070068e-05,0
regular_ppn,2,64,32,2,2,circ_graph,5.580259207569058e-05,0
regular_ppn,2,64,32,2,2,nb,4.567282447808735e-05,0
regular_ppn,2,64,32,2,2,pipelined_tree,0.00012501812856591867,0
regular_ppn,2,64,32,2,2,release_gather,5.540103652404455e-06,1
regular_ppn,2,64,32,2,2,scatter_recursive_doubling_allgather,7.413452363325799e-05,0
regular_ppn,2,64,32,2,2,scatter_ring_allgather,0.0011908743449295578,0
regular_ppn,2,64,32,2,2,tree,0.00010518003483105111,0
regular_ppn,2,64,32,2,16,binomial,4.1407788934346764e-05,0
regular_ppn,2,64,32,2,16,circ_graph,7.467962495920528e-05,0
regular_ppn,2,64,32,2,16,nb,5.71146819768749e-05,0
regular_ppn,2,64,32,2,16,pipelined_tree,0.0001419367440843106,0
regular_ppn,2,64,32,2,16,release_gather,5.352759645553356e-06,1
regular_ppn,2,64,32,2,16,scatter_recursive_doubling_allgather,8.68457169855259e-05,0
regular_ppn,2,64,32,2,16,scatter_ring_allgather,0.0009472467090189861,0
regular_ppn,2,64,32,2,16,tree,0.00010347146055086142,0
regular_ppn,2,64,32,2,64,binomial,5.455317823775602e-05,0
regular_ppn,2,64,32,2,64,circ_graph,8.020454381615772e-05,0
regular_ppn,2,64,32,2,64,nb,6.462207183306096e-05,0
regular_ppn,2,64,32,2,64,pipelined_tree,0.00015270606765336342,0
regular_ppn,2,64,32,2,64,release_gather,5.026496702548368e-06,1
regular_ppn,2,64,32,2,64,scatter_recursive_doubling_allgather,0.00010860900648480011,0
regular_ppn,2,64,32,2,64,scatter_ring_allgather,0.000905899186518143,0
regular_ppn,2,64,32,2,64,tree,0.00010339791311755162,0
regular_ppn,2,64,32,2,512,binomial,8.896520841009082e-05,0
regular_ppn,2,64,32,2,512,circ_graph,0.00010391817145171356,0
regular_ppn,2,64,32,2,512,nb,8.232697949095976e-05,0
regular_ppn,2,64,32,2,512,pipelined_tree,0.00016856281392923223,0
regular_ppn,2,64,32,2,512,release_gather,4.681325612387223e-06,1
regular_ppn,2,64,32,2,512,scatter_recursive_doubling_allgather,0.00016750319790744434,0
regular_ppn,2,64,32,2,512,scatter_ring_allgather,0.0008599015441659628,0
regular_ppn,2,64,32,2,512,tree,0.0001429277357496185,0
regular_ppn,2,64,32,2,4096,binomial,0.00017376443575186802,0
